session_id,user_id,session_date,duration_minutes,pages_viewed
878,5118,2023-06-16,23,2
879,8121,2023-05-29,20,14
880,9531,2023-06-22,46,10
881,8362,2023-06-27,1,11
882,3509,2023-05-14,5,5
883,9510,2023-03-13,10,10
884,7513,2023-03-29,55,7
885,8068,2023-06-25,52,8
886,7348,2023-03-23,29,4
887,6652,2023-05-07,52,7
888,4396,2023-06-27,48,13
889,7703,2023-05-26,47,13
890,3786,2023-04-02,18,10
891,7391,2023-06-05,39,8
892,8955,2023-05-01,8,6
893,900,2023-06-24,7,3
894,2691,2023-06-11,21,2
895,2526,2023-01-13,1,5
896,5157,2023-01-18,14,4
897,18,2023-03-16,52,4
898,3845,2023-06-07,11,14
899,5673,2023-04-24,33,4
900,2908,2023-06-17,49,6
901,5772,2023-05-08,15,5
902,1750,2023-06-29,50,4
903,1542,2023-01-21,13,12
904,1469,2023-06-23,18,9
905,5119,2023-06-07,33,1
906,9664,2023-06-09,2,4
907,7536,2023-05-18,53,7
908,4573,2023-06-19,1,2
909,4063,2023-06-23,44,2
910,8773,2023-02-01,38,8
911,5003,2023-03-13,34,9
912,7102,2023-03-27,25,3
913,2961,2023-06-05,22,11
914,4027,2023-06-21,1,12
915,1689,2023-05-23,12,6
916,2416,2023-04-27,16,2
917,3552,2023-06-17,19,8
918,9117,2023-05-21,34,8
919,9763,2023-03-12,13,14
920,4198,2023-05-22,39,12
921,4367,2023-06-15,15,4
922,2355,2023-06-19,52,2
923,6531,2023-01-30,51,11
924,957,2023-05-27,46,2
925,8451,2023-05-19,28,5
926,4021,2023-05-23,50,10
927,3619,2023-06-02,5,7
928,4616,2023-06-12,36,13
929,1456,2023-05-14,31,2
930,4555,2023-06-28,54,6
931,9072,2023-06-13,14,14
932,7554,2023-05-24,25,14
933,3474,2023-06-08,41,9
934,2994,2023-02-27,4,3
935,3094,2023-05-09,38,1
936,8427,2023-06-09,29,7
937,1822,2023-05-22,3,14
938,4486,2023-06-15,43,12
939,5513,2023-06-22,33,11
940,2512,2023-01-28,40,8
941,2589,2023-03-23,58,10
942,5950,2023-06-16,7,8
943,2077,2023-06-29,21,2
944,9939,2023-06-28,55,1
945,534,2023-06-23,6,14
946,3761,2023-02-26,56,13
947,2696,2023-05-18,43,7
948,6226,2023-03-21,9,13
949,7152,2023-06-28,7,11
950,9796,2023-04-02,50,6
951,9768,2023-06-23,7,4
952,9307,2023-06-16,43,13
953,7902,2023-06-07,42,11
954,5196,2023-06-19,5,12
955,1677,2023-06-22,2,3
956,2536,2023-05-16,54,7
957,6573,2023-02-27,34,2
958,1471,2023-06-17,39,14
959,4673,2023-06-19,7,6
960,3799,2023-05-24,32,6
961,1898,2023-05-21,49,4
962,5351,2023-06-17,7,3
963,1493,2023-05-20,50,11
964,6492,2023-05-18,38,2
965,7513,2023-05-31,8,9
966,9604,2023-05-22,6,12
967,3106,2023-03-24,40,10
968,7161,2023-05-27,45,14
969,9498,2023-05-20,41,5
970,4469,2023-04-30,34,1
971,9014,2023-05-16,49,2
972,6555,2023-05-21,18,10
973,1237,2023-06-22,44,14
974,3349,2023-06-14,51,14
975,7734,2023-06-08,57,12
976,4317,2023-03-30,19,11
977,9826,2023-06-10,57,14
978,4650,2023-06-27,3,10
979,2809,2023-05-21,23,2
980,110,2023-06-28,5,5
981,8136,2023-06-17,19,9
982,5842,2023-05-25,46,12
983,949,2023-03-30,16,11
984,453,2023-06-29,24,7
985,7923,2023-06-29,4,7
986,8299,2023-06-29,36,7
987,5,2023-06-10,39,5
988,5264,2023-04-09,21,12
989,137,2023-06-10,1,3
990,8985,2023-06-17,19,9
991,3513,2023-04-07,23,1
992,9856,2023-03-24,31,6
993,7233,2023-06-24,7,2
994,8607,2023-06-17,23,3
995,7969,2023-06-25,12,12
996,6524,2023-06-27,52,9
997,8389,2023-05-12,30,7
998,7972,2023-06-27,47,13
999,9712,2023-06-09,39,8
1000,8788,2023-04-01,36,10
1001,9718,2023-06-22,15,9
1002,4797,2023-06-25,33,6
1003,723,2023-04-19,35,7
1004,7228,2023-04-26,30,8
1005,8286,2023-02-25,26,12
1006,2895,2023-06-27,31,10
1007,9340,2023-05-20,38,14
1008,9767,2023-06-11,23,6
1009,4109,2023-06-25,9,8
1010,4836,2023-03-09,46,12
1011,2602,2023-06-12,58,14
1012,8101,2023-03-20,28,5
1013,1209,2023-05-09,43,11
1014,2083,2023-03-16,22,8
1015,6693,2023-04-02,5,12
1016,250,2023-03-11,14,2
1017,8130,2023-06-06,7,12
1018,247,2023-06-08,35,8
1019,5783,2023-06-05,53,5
1020,7607,2023-06-22,15,2
1021,3506,2023-06-11,19,4
1022,7788,2023-06-22,3,1
1023,3742,2023-05-04,18,9
1024,9565,2023-06-12,13,12
1025,3308,2023-06-15,13,10
1026,6778,2023-04-16,29,4
1027,3883,2023-06-25,3,10
1028,9449,2023-02-27,58,12
1029,5019,2023-04-15,54,7
1030,4160,2023-02-16,47,6
1031,5126,2023-05-30,26,6
1032,8032,2023-05-03,35,13
1033,2847,2023-06-04,57,10
1034,1228,2023-03-30,4,4
1035,1532,2023-02-15,59,7
1036,6743,2023-06-04,24,13
1037,4253,2023-06-14,9,11
1038,387,2023-06-14,13,10
1039,3681,2023-06-16,27,3
1040,5330,2023-04-15,52,14
1041,7276,2023-06-14,2,7
1042,3798,2023-06-25,20,10
1043,6292,2023-05-13,15,4
1044,2768,2023-05-08,12,5
1045,5178,2023-04-24,2,5
1046,2105,2023-06-04,39,9
1047,8263,2023-02-16,55,12
1048,8689,2023-04-28,16,8
1049,7202,2023-05-28,48,11
1050,1508,2023-06-22,51,12
1051,5473,2023-06-24,28,13
1052,2753,2023-04-11,36,3
1053,1904,2023-03-18,23,7
1054,3993,2023-06-18,7,4
1055,8621,2023-05-12,15,7
1056,4238,2023-06-15,58,1
1057,9849,2023-04-15,39,2
1058,2302,2023-05-18,35,9
1059,9981,2023-06-17,3,10
1060,4872,2023-05-22,53,12
1061,9514,2023-05-26,47,3
1062,5776,2023-06-29,42,9
1063,3835,2023-06-21,49,14
1064,9383,2023-05-03,51,14
1065,3685,2023-05-10,25,7
1066,4447,2023-05-14,45,5
1067,4487,2023-06-24,40,10
1068,2436,2023-06-14,52,11
1069,1482,2023-04-02,36,9
1070,2802,2023-06-19,35,4
1071,7907,2023-06-19,55,8
1072,2861,2023-05-30,10,14
1073,7455,2023-02-09,56,13
1074,2486,2023-04-16,13,12
1075,5678,2023-03-16,24,2
1076,9441,2023-03-09,5,13
1077,7173,2023-06-04,17,14
1078,9459,2023-06-21,25,7
1079,3223,2023-06-25,13,9
1080,4410,2023-04-02,38,8
1081,860,2023-05-28,13,11
1082,4255,2023-06-24,12,3
1083,1001,2023-05-02,29,7
1084,2203,2023-05-07,47,1
1085,8586,2023-06-23,12,12
1086,3144,2023-04-23,25,10
1087,649,2023-06-16,29,2
1088,7819,2023-06-07,3,12
1089,858,2023-03-19,58,5
1090,1586,2023-04-25,32,2
1091,6245,2023-05-29,44,10
1092,6722,2023-04-14,21,11
1093,9151,2023-05-22,58,3
1094,1683,2023-06-28,41,9
1095,1266,2023-06-26,7,2
1096,5764,2023-06-27,3,1
1097,5425,2023-06-15,8,13
1098,6839,2023-03-06,7,2
1099,7694,2023-06-12,16,2
1100,1740,2023-05-29,21,4
1101,149,2023-06-02,15,11
1102,2687,2023-06-15,37,6
1103,932,2023-06-29,30,6
1104,2024,2023-06-17,57,4
1105,1343,2023-06-22,55,9
1106,298,2023-04-30,57,12
1107,6065,2023-06-10,46,6
1108,6215,2023-06-27,28,10
1109,4693,2023-04-27,7,6
1110,6794,2023-03-24,29,9
1111,8469,2023-02-27,32,7
1112,5072,2023-05-11,21,2
1113,6221,2023-04-01,8,7
1114,6962,2023-06-09,47,4
1115,229,2023-06-17,48,4
1116,8159,2023-05-20,6,5
1117,1735,2023-04-21,30,9
1118,9254,2023-06-21,3,3
1119,6140,2023-06-23,15,1
1120,7416,2023-05-30,28,10
1121,1385,2023-05-28,59,1
1122,7710,2023-04-14,16,2
1123,5918,2023-04-23,29,10
1124,7112,2023-06-24,28,1
1125,2122,2023-06-08,5,8
1126,583,2023-06-23,30,14
1127,9696,2023-05-13,50,12
1128,3397,2023-06-01,58,7
1129,7530,2023-04-16,12,7
1130,9140,2023-06-13,41,6
1131,7918,2023-04-24,2,7
1132,2776,2023-06-21,22,6
1133,7785,2023-04-07,37,6
1134,2478,2023-06-28,53,8
1135,6691,2023-06-16,15,1
1136,6173,2023-06-26,50,8
1137,1380,2023-04-21,18,6
1138,7799,2023-06-25,5,8
1139,3106,2023-05-14,33,7
1140,6024,2023-06-28,44,13
1141,4034,2023-05-26,3,12
1142,4958,2023-05-12,51,7
1143,7509,2023-06-28,29,8
1144,7881,2023-02-16,34,11
1145,8642,2023-02-23,8,11
1146,3062,2023-06-23,27,9
1147,8817,2023-06-02,45,5
1148,7777,2023-05-21,28,9
1149,7174,2023-06-22,7,3
1150,4432,2023-06-29,52,5
1151,9093,2023-02-06,6,11
1152,7845,2023-03-25,52,8
1153,393,2023-06-29,6,3
1154,2016,2023-05-08,22,9
1155,5695,2023-06-23,23,11
1156,7407,2023-06-19,57,6
1157,3322,2023-01-08,28,8
1158,7865,2023-06-28,26,10
1159,247,2023-06-12,33,11
1160,2600,2023-06-28,45,12
1161,4061,2023-05-28,24,3
1162,6208,2023-04-01,15,13
1163,2783,2023-06-19,11,13
1164,9338,2023-06-29,41,14
1165,1835,2023-05-27,21,7
1166,5245,2023-06-14,22,12
1167,3108,2023-06-18,35,13
1168,4204,2023-05-25,12,12
1169,2234,2023-05-05,13,7
1170,8211,2023-06-09,35,4
1171,2960,2023-01-22,40,8
1172,3818,2023-04-23,52,11
1173,2142,2023-05-28,50,13
1174,3815,2023-06-07,24,13
1175,8320,2023-06-20,50,12
1176,8182,2023-06-09,3,10
1177,7984,2023-06-18,24,4
1178,6526,2023-06-25,58,2
1179,5891,2023-04-02,58,4
1180,1884,2023-06-14,36,6
1181,7410,2023-05-15,56,2
1182,8171,2023-06-08,13,7
1183,3699,2023-04-21,55,11
1184,9844,2023-06-15,50,8
1185,4066,2023-06-15,27,10
1186,2559,2023-06-13,10,1
1187,761,2023-04-22,41,4
1188,8894,2023-06-28,23,12
1189,6648,2023-06-15,53,2
1190,2304,2023-02-26,49,2
1191,3727,2023-06-22,39,11
1192,9505,2023-06-13,12,4
1193,4953,2023-06-26,18,4
1194,8336,2023-04-29,46,14
1195,2740,2023-05-10,19,13
1196,8397,2023-06-14,38,10
1197,5922,2023-06-11,2,2
1198,2175,2023-05-12,41,7
1199,7101,2023-05-12,4,5
1200,7017,2023-05-30,56,7
1201,7958,2023-05-04,41,3
1202,2225,2023-03-13,32,14
1203,7919,2023-05-02,19,5
1204,8919,2023-06-29,50,2
1205,3277,2023-06-01,33,11
1206,8392,2023-03-04,24,10
1207,7337,2023-05-22,42,14
1208,434,2023-06-12,25,12
1209,1288,2023-04-01,45,9
1210,1885,2023-06-19,53,4
1211,4214,2023-06-25,40,13
1212,4182,2023-03-20,42,11
1213,4418,2023-01-26,1,4
1214,6402,2023-06-15,59,11
1215,6161,2023-04-25,55,11
1216,1757,2023-04-28,31,7
1217,4790,2023-04-11,4,13
1218,5484,2023-06-16,30,13
1219,6763,2023-03-24,12,9
1220,9140,2023-03-16,11,13
1221,7269,2023-04-10,20,13
1222,769,2023-03-13,39,13
1223,2896,2023-06-19,45,3
1224,395,2023-03-27,49,9
1225,8982,2023-05-30,18,8
1226,897,2023-06-12,36,5
1227,6477,2023-06-13,11,6
1228,8558,2023-05-10,2,13
1229,4913,2023-04-21,8,9
1230,5802,2023-05-04,9,1
1231,8796,2023-03-18,26,10
1232,7089,2023-06-15,58,9
1233,7437,2023-04-14,33,12
1234,7006,2023-06-23,55,4
1235,9978,2023-05-08,7,8
1236,6372,2023-06-27,30,9
1237,9924,2023-04-15,45,4
1238,3214,2023-06-29,41,10
1239,9124,2023-06-17,10,3
1240,4792,2023-06-27,51,11
1241,3287,2023-06-08,1,5
1242,5166,2023-04-15,57,3
1243,4111,2023-04-13,29,13
1244,9559,2023-06-25,43,5
1245,8328,2023-04-10,3,13
1246,1658,2023-04-11,46,7
1247,2744,2023-06-25,32,7
1248,5387,2023-06-26,55,2
1249,3991,2023-05-11,31,8
1250,3483,2023-03-23,4,14
1251,1823,2023-06-27,30,9
1252,3944,2023-04-23,16,10
1253,1346,2023-05-17,42,12
1254,876,2023-02-28,48,8
1255,2416,2023-03-14,19,10
1256,8968,2023-06-24,40,1
1257,3905,2023-04-17,52,9
1258,4505,2023-05-21,22,6
1259,408,2023-04-16,58,9
1260,3807,2023-06-05,31,5
1261,7795,2023-04-30,5,14
1262,6910,2023-04-18,49,4
1263,308,2023-03-28,43,11
1264,4159,2023-05-26,4,13
1265,8269,2023-04-30,55,5
1266,4047,2023-05-28,2,4
1267,7968,2023-03-23,20,10
1268,365,2023-06-29,49,7
1269,9491,2023-05-13,49,11
1270,1960,2023-04-17,1,14
1271,4136,2023-06-29,18,2
1272,8858,2023-04-27,36,11
1273,3589,2023-06-15,28,12
1274,8917,2023-06-08,21,2
1275,3528,2023-01-22,8,11
1276,8406,2023-06-03,6,14
1277,2007,2023-06-02,43,8
1278,8281,2023-06-18,54,11
1279,1607,2023-03-27,18,6
1280,5966,2023-06-25,37,8
1281,4480,2023-04-12,15,14
1282,1193,2023-04-29,48,6
1283,4531,2023-05-22,7,2
1284,7878,2023-05-11,40,1
1285,2656,2023-05-21,33,6
1286,319,2023-06-28,34,9
1287,3166,2023-05-07,39,13
1288,7538,2023-06-29,4,2
1289,5173,2023-01-10,12,7
1290,4961,2023-06-12,19,13
1291,1547,2023-06-27,47,7
1292,7690,2023-04-13,16,3
1293,4829,2023-05-30,29,1
1294,988,2023-06-22,51,7
1295,8616,2023-06-03,9,4
1296,7415,2023-06-29,35,1
1297,6290,2023-06-10,15,3
1298,5202,2023-03-29,7,12
1299,5935,2023-06-25,6,2
1300,375,2023-06-06,27,1
1301,8239,2023-04-17,10,2
1302,500,2023-06-29,21,8
1303,6651,2023-05-12,8,3
1304,7759,2023-03-18,19,12
1305,5244,2023-06-19,30,2
1306,2393,2023-05-12,52,4
1307,4525,2023-05-14,32,1
1308,5551,2023-05-06,6,6
1309,5152,2023-05-25,39,8
1310,2034,2023-06-24,38,2
1311,4883,2023-05-05,57,12
1312,9362,2023-03-23,30,6
1313,3864,2023-06-16,44,10
1314,2991,2023-06-29,12,4
1315,9309,2023-05-07,3,8
1316,8438,2023-05-01,13,2
1317,3413,2023-06-25,18,11
1318,9877,2023-05-15,8,1
1319,304,2023-05-30,32,13
1320,2025,2023-06-19,54,1
1321,450,2023-05-23,4,3
1322,9133,2023-06-16,43,10
1323,534,2023-05-03,19,7
1324,2472,2023-06-07,18,12
1325,6182,2023-06-14,48,5
1326,2579,2023-06-26,38,6
1327,8083,2023-06-14,50,12
1328,2653,2023-05-16,53,3
1329,4978,2023-05-30,56,4
1330,3759,2023-05-27,12,12
1331,3898,2023-06-11,13,6
1332,953,2023-06-07,37,4
1333,9691,2023-06-11,1,8
1334,6359,2023-06-23,51,9
1335,3576,2023-05-14,47,4
1336,914,2023-04-17,18,12
1337,3038,2023-05-23,35,2
1338,4056,2023-05-24,27,3
1339,3280,2023-06-17,53,10
1340,5086,2023-05-29,51,14
1341,7961,2023-06-02,38,11
1342,3494,2023-05-10,24,7
1343,2023,2023-04-30,51,13
1344,5761,2023-05-15,18,11
1345,5288,2023-06-17,59,3
1346,951,2023-03-22,36,14
1347,9055,2023-06-17,9,9
1348,9823,2023-06-12,40,7
1349,4065,2023-02-24,1,5
1350,8780,2023-02-11,4,3
1351,9463,2023-06-24,33,13
1352,8875,2023-05-13,27,11
1353,1328,2023-05-25,2,6
1354,8486,2023-03-03,5,9
1355,9050,2023-05-19,43,10
1356,4350,2023-04-23,53,3
1357,913,2023-05-11,51,10
1358,8173,2023-06-21,19,1
1359,9381,2023-05-03,38,4
1360,7874,2023-03-08,43,3
1361,8862,2023-05-03,58,9
1362,9104,2023-05-14,15,7
1363,9772,2023-06-27,26,4
1364,1723,2023-03-12,50,4
1365,7300,2023-06-12,22,1
1366,4255,2023-06-25,19,14
1367,5417,2023-03-31,59,9
1368,9804,2023-06-07,4,7
1369,8578,2023-05-20,20,1
1370,5640,2023-02-14,56,1
1371,5739,2023-04-14,23,7
1372,5160,2023-06-02,45,12
1373,6761,2023-06-29,58,13
1374,6462,2023-06-20,6,1
1375,9786,2023-04-17,48,13
1376,1351,2023-05-22,49,8
1377,7767,2023-06-03,45,14
1378,174,2023-04-20,38,2
1379,8551,2023-05-03,21,9
1380,9882,2023-02-03,25,3
1381,9002,2023-05-03,25,7
1382,943,2023-06-26,26,1
1383,4530,2023-02-12,27,9
1384,429,2023-05-25,29,10
1385,1945,2023-06-28,22,12
1386,2356,2023-05-30,41,13
1387,9607,2023-05-25,18,10
1388,4374,2023-05-29,24,14
1389,3229,2023-01-19,15,12
1390,7896,2023-05-24,6,4
1391,4264,2023-06-11,7,1
1392,5556,2023-06-25,59,7
1393,6514,2023-03-20,54,6
1394,4044,2023-06-29,54,5
1395,7680,2023-03-07,29,1
1396,6523,2023-06-10,41,7
1397,569,2023-02-19,57,6
1398,8030,2023-06-09,44,14
1399,6243,2023-04-19,2,12
1400,2211,2023-06-27,14,13
1401,8026,2023-03-21,22,4
1402,5395,2023-05-02,15,2
1403,7125,2023-05-04,50,10
1404,344,2023-04-02,48,5
1405,2584,2023-06-12,48,2
1406,6752,2023-06-29,43,12
1407,3193,2023-06-28,13,3
1408,154,2023-06-29,43,10
1409,7250,2023-06-04,1,4
1410,7445,2023-02-23,16,8
1411,4222,2023-05-25,13,7
1412,5404,2023-06-25,12,8
1413,7804,2023-06-17,38,3
1414,1871,2023-04-20,39,8
1415,7959,2023-04-06,13,14
1416,3253,2023-06-12,18,10
1417,5941,2023-06-25,8,3
1418,3548,2023-06-28,11,11
1419,3908,2023-06-13,6,9
1420,9577,2023-06-24,4,13
1421,7007,2023-04-18,28,7
1422,7805,2023-06-19,48,8
1423,1476,2023-06-01,23,4
1424,4002,2023-06-27,24,4
1425,9350,2023-05-06,21,13
1426,3935,2023-05-18,52,2
1427,4991,2023-05-26,6,1
1428,4786,2023-06-18,25,4
1429,3864,2023-05-28,13,9
1430,2521,2023-06-04,39,8
1431,4101,2023-05-13,17,2
1432,7734,2023-06-22,15,10
1433,778,2023-06-08,13,10
1434,8413,2023-06-06,54,10
1435,9822,2023-06-01,16,6
1436,1542,2023-05-06,8,11
1437,5648,2023-03-24,38,5
1438,7740,2023-03-31,9,1
1439,9157,2023-06-29,54,1
1440,6056,2023-02-25,3,14
1441,6644,2023-05-14,40,13
1442,6851,2023-06-05,59,7
1443,9186,2023-03-09,13,10
1444,3521,2023-06-18,43,14
1445,6389,2023-06-28,14,12
1446,8454,2023-06-18,35,1
1447,4639,2023-02-21,30,14
1448,3423,2023-03-19,52,1
1449,2082,2023-06-04,21,6
1450,488,2023-06-14,12,9
1451,9973,2023-06-28,25,12
1452,3421,2023-05-30,46,3
1453,7614,2023-05-12,20,13
1454,6614,2023-03-22,56,9
1455,6438,2023-06-07,54,14
1456,4984,2023-04-11,6,11
1457,1783,2023-05-23,23,5
1458,7556,2023-05-14,21,5
1459,277,2023-06-13,32,13
1460,9892,2023-04-03,58,14
1461,8690,2023-05-24,4,4
1462,5363,2023-04-01,40,11
1463,8039,2023-05-03,58,14
1464,3929,2023-04-27,18,3
1465,4455,2023-05-04,32,2
1466,2840,2023-06-25,47,10
1467,278,2023-05-02,42,10
1468,4267,2023-04-17,52,14
1469,1520,2023-04-24,17,6
1470,6833,2023-06-01,41,1
1471,4472,2023-06-29,28,13
1472,5138,2023-06-15,29,12
1473,6444,2023-03-23,11,8
1474,4205,2023-02-27,13,13
1475,9248,2023-05-11,38,9
1476,1466,2023-05-14,22,6
1477,1080,2023-06-26,17,10
1478,9956,2023-06-27,47,6
1479,2495,2023-05-30,49,4
1480,6636,2023-02-09,10,14
1481,9081,2023-05-26,4,13
1482,8324,2023-06-08,44,14
1483,9454,2023-06-28,34,1
1484,250,2023-03-16,1,13
1485,1066,2023-06-09,32,9
1486,997,2023-06-10,38,1
1487,231,2023-06-11,33,14
1488,9020,2023-06-27,31,10
1489,404,2023-05-26,43,7
1490,4077,2023-06-19,5,10
1491,3964,2023-06-07,38,5
1492,3453,2023-05-28,5,9
1493,8047,2023-03-25,36,12
1494,7957,2023-05-12,9,9
1495,4223,2023-06-27,48,13
1496,5765,2023-05-12,1,3
1497,8432,2023-05-17,18,4
1498,7718,2023-06-24,37,6
1499,6714,2023-03-23,14,14
1500,8880,2023-05-06,18,10
1501,8555,2023-06-29,18,8
1502,4270,2023-06-09,24,9
1503,4951,2023-05-25,39,14
1504,2305,2023-05-26,59,3
1505,2148,2023-05-01,24,9
1506,2535,2023-04-22,49,11
1507,9564,2023-02-12,14,12
1508,2593,2023-06-09,18,13
1509,3438,2023-05-16,45,13
1510,5272,2023-05-30,22,10
1511,2630,2023-01-18,1,10
1512,6798,2023-04-25,21,11
1513,8288,2023-03-28,27,8
1514,8531,2023-06-22,13,3
1515,9670,2023-04-27,54,1
1516,1108,2023-05-14,53,4
1517,7641,2023-04-15,47,12
1518,4221,2023-05-10,11,8
1519,2388,2023-05-24,42,9
1520,651,2023-05-08,2,14
1521,5629,2023-06-29,4,5
1522,6816,2023-06-16,28,9
1523,1437,2023-03-24,30,13
1524,3358,2023-02-12,52,5
1525,3158,2023-05-31,54,2
1526,4235,2023-04-10,42,5
1527,9172,2023-03-13,41,6
1528,704,2023-05-28,50,7
1529,6054,2023-05-31,44,5
1530,1212,2023-04-24,48,12
1531,9607,2023-05-07,52,1
1532,4999,2023-06-24,17,6
1533,8132,2023-06-16,33,1
1534,7460,2023-05-28,23,10
1535,1062,2023-05-02,51,6
1536,1060,2023-06-08,29,11
1537,8307,2023-05-23,21,5
1538,8706,2023-06-25,58,8
1539,8503,2023-05-04,14,9
1540,9982,2023-06-22,54,1
1541,845,2023-04-23,42,4
1542,3260,2023-04-12,3,8
1543,4121,2023-06-15,38,3
1544,8974,2023-05-23,14,2
1545,7408,2023-06-21,56,8
1546,5513,2023-06-19,39,10
1547,675,2023-05-22,44,6
1548,9477,2023-06-04,33,3
1549,4332,2023-05-08,34,6
1550,1486,2023-05-24,3,7
1551,9726,2023-06-10,16,3
1552,2117,2023-06-25,40,3
1553,5371,2023-05-15,39,4
1554,6831,2023-05-29,4,7
1555,735,2023-05-06,50,8
1556,7498,2023-03-06,9,13
1557,3568,2023-06-29,51,1
1558,1021,2023-06-16,8,11
1559,6493,2023-05-23,43,4
1560,6160,2023-06-01,3,12
1561,209,2023-04-15,33,5
1562,7211,2023-02-25,51,13
1563,9166,2023-05-05,41,12
1564,6828,2023-06-07,38,14
1565,1929,2023-06-07,4,3
1566,4935,2023-06-27,24,8
1567,9808,2023-06-03,54,9
1568,1724,2023-02-11,57,3
1569,7475,2023-05-20,2,4
1570,8728,2023-04-14,54,13
1571,8574,2023-06-22,39,5
1572,6907,2023-03-22,1,8
1573,3063,2023-06-07,59,2
1574,6126,2023-06-27,43,4
1575,9399,2023-06-16,20,3
1576,5878,2023-05-04,25,12
1577,5251,2023-06-19,30,12
1578,5487,2023-06-17,43,5
1579,5994,2023-04-04,41,11
1580,4039,2023-05-27,37,13
1581,8467,2023-06-28,56,6
1582,4522,2023-05-11,59,13
1583,3400,2023-06-18,58,3
1584,6871,2023-05-21,10,5
1585,7060,2023-05-11,11,12
1586,3873,2023-05-18,13,5
1587,8582,2023-06-20,59,2
1588,8463,2023-06-20,13,12
1589,3022,2023-05-20,37,7
1590,457,2023-05-11,35,12
1591,8538,2023-06-28,16,5
1592,3328,2023-06-01,35,6
1593,5919,2023-06-07,49,3
1594,3457,2023-06-26,58,5
1595,5267,2023-03-14,54,11
1596,9743,2023-05-28,58,2
1597,3874,2023-06-12,51,12
1598,5202,2023-01-04,47,10
1599,3758,2023-06-09,14,8
1600,9267,2023-04-14,1,2
1601,2315,2023-04-29,4,11
1602,3563,2023-05-01,56,7
1603,4946,2023-05-23,55,10
1604,7616,2023-05-09,38,5
1605,6401,2023-06-25,1,8
1606,2057,2023-06-19,31,6
1607,4417,2023-05-27,1,10
1608,1367,2023-06-05,30,10
1609,7425,2023-05-30,34,11
1610,3962,2023-05-01,57,14
1611,9364,2023-06-06,9,5
1612,2240,2023-06-12,13,10
1613,9108,2023-03-21,45,3
1614,5244,2023-06-16,12,10
1615,9553,2023-02-28,48,1
1616,85,2023-06-14,9,3
1617,5032,2023-05-20,30,11
1618,9688,2023-04-15,51,1
1619,7838,2023-06-19,24,13
1620,1559,2023-06-25,57,2
1621,5240,2023-06-27,58,1
1622,5176,2023-06-08,16,3
1623,6545,2023-05-14,4,10
1624,4610,2023-06-29,30,4
1625,4458,2023-06-06,20,11
1626,3800,2023-04-12,47,9
1627,33,2023-06-25,26,12
1628,1785,2023-05-26,33,11
1629,8463,2023-06-12,15,8
1630,9578,2023-02-26,40,9
1631,6818,2023-03-18,15,12
1632,8636,2023-02-05,38,11
1633,8340,2023-06-23,36,12
1634,2519,2023-04-25,17,14
1635,8735,2023-05-06,51,7
1636,2026,2023-04-27,23,12
1637,8544,2023-06-14,34,10
1638,369,2023-03-04,25,3
1639,6169,2023-04-29,35,12
1640,7680,2023-05-27,38,4
1641,4428,2023-02-28,5,7
1642,780,2023-05-12,11,10
1643,9676,2023-06-27,14,11
1644,7667,2023-06-28,3,14
1645,2486,2023-04-01,52,14
1646,6288,2023-06-26,24,10
1647,2750,2023-06-28,33,9
1648,4170,2023-06-19,27,14
1649,9208,2023-06-04,25,13
1650,6026,2023-05-23,20,6
1651,7259,2023-03-15,36,14
1652,9268,2023-06-27,11,3
1653,9232,2023-06-01,50,10
1654,2703,2023-04-10,53,8
1655,1016,2023-06-14,40,1
1656,4623,2023-06-26,13,9
1657,9862,2023-05-23,17,5
1658,8145,2023-06-21,51,10
1659,7789,2023-04-09,48,13
1660,6258,2023-04-25,39,2
1661,5207,2023-02-14,6,14
1662,2274,2023-02-27,57,3
1663,6268,2023-04-21,10,1
1664,1643,2023-04-24,46,7
1665,2393,2023-06-08,25,7
1666,4390,2023-06-23,5,13
1667,2512,2023-03-29,7,8
1668,1577,2023-06-19,47,3
1669,7308,2023-04-18,19,1
1670,5568,2023-06-21,4,14
1671,3739,2023-06-15,10,12
1672,504,2023-05-24,44,6
1673,326,2023-04-30,48,4
1674,9773,2023-06-24,18,10
1675,4888,2023-02-19,47,9
1676,552,2023-05-13,25,1
1677,3929,2023-01-18,30,1
1678,8485,2023-06-11,28,4
1679,9987,2023-06-04,54,2
1680,9156,2023-05-26,25,7
1681,1604,2023-06-24,30,11
1682,2793,2023-06-05,3,14
1683,9822,2023-05-26,9,11
1684,8485,2023-06-09,51,8
1685,114,2023-05-25,41,3
1686,5675,2023-05-14,12,1
1687,3157,2023-05-20,8,13
1688,2820,2023-06-09,6,8
1689,6343,2023-05-24,7,3
1690,634,2023-04-30,7,6
1691,4637,2023-04-08,38,4
1692,7779,2023-06-27,58,12
1693,7776,2023-05-08,9,5
1694,9066,2023-06-27,57,11
1695,2804,2023-05-13,1,10
1696,7307,2023-06-28,20,1
1697,9714,2023-02-14,16,8
1698,5557,2023-05-19,50,5
1699,5649,2023-04-02,26,6
1700,5772,2023-05-21,45,8
1701,9735,2023-06-10,12,10
1702,3564,2023-06-15,20,5
1703,1589,2023-03-31,48,6
1704,5730,2023-05-27,54,6
1705,9469,2023-06-20,30,7
1706,8266,2023-06-18,23,14
1707,2485,2023-06-19,37,1
1708,7685,2023-06-29,30,5
1709,1889,2023-04-27,15,6
1710,4772,2023-06-06,58,14
