event_id,user_id,event_type,event_date
885,8519,signup,2023-02-17
886,7608,purchase,2023-01-03
887,9408,add_to_cart,2023-03-16
888,4067,signup,2023-06-05
889,137,signup,2023-04-09
890,2729,signup,2023-02-27
891,7930,visit,2023-06-16
892,5274,visit,2023-03-25
893,2650,visit,2023-03-25
894,4464,signup,2023-06-24
895,2797,visit,2023-04-28
896,8423,purchase,2023-05-15
897,5157,visit,2023-03-05
898,9627,purchase,2023-05-15
899,3097,visit,2023-04-02
900,6395,add_to_cart,2023-05-30
901,2002,visit,2023-03-09
902,9836,visit,2023-06-14
903,1369,add_to_cart,2023-03-31
904,8226,signup,2023-05-11
905,6709,signup,2023-06-12
906,7699,visit,2023-05-29
907,2115,visit,2023-03-24
908,4873,signup,2023-02-26
909,2779,add_to_cart,2023-03-22
910,9717,signup,2023-06-20
911,3391,visit,2023-02-27
912,2177,signup,2023-05-21
913,2488,visit,2023-03-21
914,1817,add_to_cart,2023-05-30
915,2486,visit,2023-01-16
916,1821,visit,2023-06-05
917,3761,add_to_cart,2023-01-24
918,1616,add_to_cart,2023-05-22
919,8761,signup,2023-05-14
920,4637,signup,2023-05-04
921,5911,visit,2023-05-24
922,4512,visit,2023-01-28
923,1267,signup,2023-05-31
924,4707,add_to_cart,2023-01-30
925,5879,signup,2023-06-29
926,3210,visit,2023-06-10
927,1790,signup,2023-02-14
928,394,signup,2023-06-06
929,8896,add_to_cart,2023-01-30
930,3197,add_to_cart,2023-05-31
931,1695,visit,2023-01-01
932,3027,signup,2023-01-10
933,3037,visit,2023-04-02
934,8891,signup,2023-03-15
935,8540,visit,2023-03-08
936,2785,purchase,2023-02-20
937,2721,signup,2023-05-30
938,6628,add_to_cart,2023-05-15
939,6870,visit,2023-02-05
940,6277,visit,2023-01-02
941,3170,signup,2023-04-17
942,4432,visit,2023-02-14
943,3115,signup,2023-03-20
944,6966,visit,2023-03-09
945,2627,signup,2023-04-29
946,2211,visit,2023-03-03
947,529,visit,2023-05-18
948,531,visit,2023-01-03
949,9533,visit,2023-02-07
950,7849,visit,2023-01-01
951,7392,visit,2023-05-19
952,9990,visit,2023-01-18
953,7626,signup,2023-04-23
954,7776,visit,2023-01-14
955,5692,signup,2023-06-23
956,9991,visit,2023-02-06
957,3822,signup,2023-03-12
958,9988,signup,2023-01-12
959,4777,purchase,2023-05-03
960,7681,visit,2023-01-24
961,2943,signup,2023-01-05
962,3830,signup,2023-01-13
963,2331,visit,2023-05-28
964,1343,visit,2023-04-12
965,3043,visit,2023-03-25
966,9653,signup,2023-02-24
967,1532,visit,2023-06-10
968,4102,visit,2023-02-13
969,4314,purchase,2023-05-27
970,25,signup,2023-04-21
971,1678,signup,2023-05-06
972,7491,purchase,2023-04-02
973,7645,visit,2023-05-10
974,6205,purchase,2023-01-23
975,5967,visit,2023-05-10
976,3933,add_to_cart,2023-05-23
977,8539,add_to_cart,2023-04-03
978,8964,visit,2023-05-01
979,7885,add_to_cart,2023-06-01
980,5917,visit,2023-04-18
981,5647,add_to_cart,2023-01-13
982,9023,visit,2023-05-13
983,3741,purchase,2023-06-22
984,3552,signup,2023-06-15
985,8277,add_to_cart,2023-03-30
986,2987,visit,2023-05-21
987,7080,visit,2023-06-21
988,3242,visit,2023-06-11
989,4051,signup,2023-02-14
990,6138,visit,2023-01-19
991,3019,visit,2023-06-04
992,63,visit,2023-06-02
993,1057,signup,2023-01-07
994,9098,visit,2023-06-12
995,239,add_to_cart,2023-05-06
996,2594,signup,2023-06-12
997,8902,purchase,2023-05-17
998,6025,add_to_cart,2023-04-05
999,455,signup,2023-04-10
1000,8836,visit,2023-03-08
1001,573,visit,2023-03-22
1002,2920,add_to_cart,2023-02-24
1003,3809,visit,2023-02-28
1004,3870,signup,2023-02-11
1005,3708,purchase,2023-04-30
1006,6702,signup,2023-01-31
1007,1490,add_to_cart,2023-02-13
1008,8950,visit,2023-02-04
1009,7142,signup,2023-05-14
1010,6168,signup,2023-01-16
1011,6900,visit,2023-03-25
1012,7032,add_to_cart,2023-03-08
1013,5239,signup,2023-06-11
1014,4926,visit,2023-06-19
1015,9501,add_to_cart,2023-02-28
1016,2754,visit,2023-03-03
1017,9835,visit,2023-02-28
1018,3804,signup,2023-01-29
1019,4296,purchase,2023-03-23
1020,4802,purchase,2023-02-06
1021,5251,visit,2023-01-30
1022,6331,visit,2023-03-24
1023,4702,visit,2023-03-10
1024,4587,purchase,2023-04-17
1025,9861,visit,2023-06-19
1026,9234,visit,2023-01-27
1027,141,add_to_cart,2023-03-09
1028,1436,add_to_cart,2023-04-20
1029,4100,visit,2023-01-16
1030,304,signup,2023-03-20
1031,6980,visit,2023-05-07
1032,8732,add_to_cart,2023-01-13
1033,7340,signup,2023-03-28
1034,3622,visit,2023-04-24
1035,4938,signup,2023-02-05
1036,2180,visit,2023-02-23
1037,1184,visit,2023-03-13
1038,3587,visit,2023-05-24
1039,1450,signup,2023-02-01
1040,9674,visit,2023-02-01
1041,541,visit,2023-04-09
1042,5117,visit,2023-03-28
1043,8787,visit,2023-04-30
1044,7917,visit,2023-02-24
1045,2959,add_to_cart,2023-03-08
1046,1735,add_to_cart,2023-02-11
1047,9079,add_to_cart,2023-05-28
1048,5238,add_to_cart,2023-06-08
1049,7163,visit,2023-04-29
1050,452,add_to_cart,2023-04-27
1051,1409,signup,2023-02-02
1052,8744,add_to_cart,2023-01-05
1053,5141,signup,2023-05-16
1054,2516,visit,2023-06-05
1055,2880,add_to_cart,2023-02-02
1056,1624,visit,2023-05-26
1057,1170,add_to_cart,2023-03-01
1058,2563,add_to_cart,2023-01-09
1059,9459,signup,2023-05-15
1060,3746,signup,2023-04-19
1061,2570,visit,2023-04-03
1062,7934,purchase,2023-01-07
1063,3146,signup,2023-05-07
1064,8638,signup,2023-03-06
1065,5750,visit,2023-01-17
1066,6170,visit,2023-02-08
1067,1785,signup,2023-02-06
1068,6902,purchase,2023-01-10
1069,4980,purchase,2023-06-01
1070,9980,add_to_cart,2023-01-12
1071,8428,visit,2023-03-27
1072,6946,signup,2023-01-24
1073,559,signup,2023-06-15
1074,9648,purchase,2023-04-02
1075,8037,add_to_cart,2023-06-08
1076,9811,visit,2023-03-24
1077,6478,visit,2023-02-10
1078,4754,purchase,2023-01-31
1079,9090,signup,2023-03-03
1080,6237,signup,2023-05-05
1081,3934,signup,2023-02-19
1082,2665,purchase,2023-04-03
1083,4961,visit,2023-04-22
1084,1735,signup,2023-03-13
1085,2647,visit,2023-02-22
1086,1010,visit,2023-06-15
1087,6730,add_to_cart,2023-06-19
1088,4466,add_to_cart,2023-04-22
1089,479,add_to_cart,2023-05-22
1090,3113,visit,2023-02-23
1091,5655,visit,2023-02-07
1092,5453,visit,2023-03-11
1093,9817,visit,2023-04-13
1094,5012,visit,2023-04-30
1095,7537,signup,2023-04-03
1096,438,visit,2023-03-18
1097,380,visit,2023-06-22
1098,4871,signup,2023-06-07
1099,3585,signup,2023-05-11
1100,772,add_to_cart,2023-04-23
1101,1900,visit,2023-05-12
1102,1694,signup,2023-04-30
1103,6371,signup,2023-04-22
1104,3666,signup,2023-04-07
1105,3163,purchase,2023-05-04
1106,1301,visit,2023-05-26
1107,2763,visit,2023-03-22
1108,6142,signup,2023-05-15
1109,996,purchase,2023-04-20
1110,7733,purchase,2023-06-07
1111,1153,visit,2023-06-15
1112,3564,visit,2023-05-27
1113,7862,add_to_cart,2023-03-25
1114,2103,add_to_cart,2023-01-14
1115,2030,add_to_cart,2023-05-06
1116,8318,add_to_cart,2023-05-27
1117,7467,visit,2023-05-27
1118,8618,add_to_cart,2023-05-14
1119,4614,visit,2023-05-03
1120,9533,visit,2023-04-22
1121,5076,signup,2023-05-04
1122,3070,visit,2023-01-02
1123,1144,visit,2023-06-24
1124,2697,signup,2023-01-30
1125,9952,add_to_cart,2023-02-25
1126,2266,signup,2023-02-21
1127,8346,add_to_cart,2023-03-29
1128,2616,signup,2023-02-02
1129,2562,visit,2023-06-03
1130,3805,add_to_cart,2023-05-16
1131,141,purchase,2023-02-25
1132,6369,visit,2023-05-10
1133,4805,signup,2023-03-15
1134,9541,signup,2023-03-29
1135,1291,add_to_cart,2023-02-10
1136,6987,visit,2023-06-24
1137,238,purchase,2023-05-10
1138,4018,add_to_cart,2023-05-11
1139,2021,signup,2023-06-07
1140,9748,signup,2023-06-03
1141,903,purchase,2023-02-13
1142,1885,add_to_cart,2023-06-17
1143,1298,signup,2023-06-14
1144,8422,add_to_cart,2023-04-23
1145,2157,add_to_cart,2023-02-08
1146,384,signup,2023-03-03
1147,2309,visit,2023-02-07
1148,7104,add_to_cart,2023-01-30
1149,5682,visit,2023-01-06
1150,994,add_to_cart,2023-04-16
1151,9158,signup,2023-02-19
1152,1670,signup,2023-01-16
1153,7973,visit,2023-04-15
1154,1609,signup,2023-01-08
1155,8321,visit,2023-03-09
1156,1301,add_to_cart,2023-06-27
1157,2438,visit,2023-02-04
1158,5640,signup,2023-03-16
1159,2866,signup,2023-06-02
1160,6681,visit,2023-06-10
1161,2893,signup,2023-02-10
1162,8074,visit,2023-02-05
1163,5613,add_to_cart,2023-05-22
1164,8283,visit,2023-03-13
1165,210,add_to_cart,2023-01-30
1166,4349,signup,2023-05-22
1167,5552,visit,2023-01-28
1168,6325,signup,2023-04-06
1169,3829,signup,2023-03-31
1170,8742,signup,2023-05-22
1171,3940,signup,2023-05-28
1172,6759,add_to_cart,2023-05-23
1173,6786,signup,2023-05-27
1174,4084,visit,2023-05-03
1175,9293,signup,2023-03-09
1176,1322,signup,2023-04-01
1177,8490,visit,2023-03-17
1178,759,purchase,2023-01-16
1179,8399,add_to_cart,2023-03-07
1180,8096,add_to_cart,2023-01-18
1181,400,signup,2023-05-19
1182,4246,purchase,2023-05-15
1183,2289,add_to_cart,2023-03-19
1184,4445,add_to_cart,2023-06-02
1185,1679,signup,2023-06-19
1186,1996,visit,2023-03-22
1187,3743,visit,2023-01-16
1188,3701,signup,2023-01-12
1189,5900,visit,2023-02-26
1190,9772,purchase,2023-03-17
1191,1264,visit,2023-01-26
1192,7746,signup,2023-03-03
1193,2046,add_to_cart,2023-01-31
1194,2258,signup,2023-06-11
1195,498,visit,2023-03-25
1196,7736,purchase,2023-05-14
1197,9718,signup,2023-01-13
1198,4361,purchase,2023-03-26
1199,9661,signup,2023-02-05
1200,4742,visit,2023-06-03
1201,2561,purchase,2023-05-01
1202,7294,visit,2023-03-05
1203,8974,add_to_cart,2023-02-27
1204,6458,visit,2023-01-06
1205,9195,visit,2023-04-12
1206,3036,visit,2023-02-22
1207,2899,signup,2023-04-03
1208,3988,visit,2023-06-11
1209,1041,visit,2023-02-24
1210,5699,signup,2023-01-24
1211,6561,signup,2023-03-14
1212,7678,purchase,2023-04-13
1213,7483,add_to_cart,2023-01-21
1214,8906,signup,2023-04-29
1215,3032,visit,2023-05-13
1216,2079,signup,2023-05-22
1217,2488,signup,2023-06-06
1218,3151,visit,2023-01-30
1219,3786,add_to_cart,2023-02-02
1220,5885,signup,2023-06-04
1221,6474,visit,2023-01-09
1222,3693,visit,2023-02-24
1223,2450,signup,2023-04-10
1224,9870,purchase,2023-05-23
1225,8147,signup,2023-01-04
1226,2528,add_to_cart,2023-03-12
1227,1951,signup,2023-04-16
1228,2021,signup,2023-06-01
1229,996,visit,2023-05-31
1230,5874,purchase,2023-03-05
1231,8833,visit,2023-03-27
1232,3838,visit,2023-06-18
1233,3986,purchase,2023-04-10
1234,3072,add_to_cart,2023-03-05
1235,5581,signup,2023-06-03
1236,5995,add_to_cart,2023-01-29
1237,8120,add_to_cart,2023-06-10
1238,3312,purchase,2023-04-22
1239,370,visit,2023-05-02
1240,2007,add_to_cart,2023-01-24
1241,6934,add_to_cart,2023-06-14
1242,4602,purchase,2023-02-07
1243,9277,visit,2023-02-28
1244,6333,add_to_cart,2023-05-24
1245,3713,add_to_cart,2023-05-25
1246,7321,visit,2023-06-19
1247,1465,add_to_cart,2023-01-10
1248,7593,purchase,2023-06-27
1249,189,signup,2023-03-12
1250,2167,signup,2023-02-11
1251,2834,visit,2023-05-23
1252,9078,add_to_cart,2023-02-07
1253,7061,signup,2023-01-13
1254,2928,add_to_cart,2023-06-15
1255,8766,purchase,2023-06-10
1256,7931,purchase,2023-03-17
1257,1995,visit,2023-01-20
1258,5392,purchase,2023-06-25
1259,6281,signup,2023-04-20
1260,7141,purchase,2023-03-08
1261,3113,purchase,2023-04-08
1262,2314,visit,2023-05-28
1263,8520,visit,2023-04-01
1264,7437,visit,2023-02-05
1265,7713,signup,2023-02-04
1266,5135,purchase,2023-01-11
1267,1104,visit,2023-03-12
1268,4116,add_to_cart,2023-02-13
1269,8484,visit,2023-01-26
1270,7785,signup,2023-06-11
1271,6447,signup,2023-06-02
1272,6864,visit,2023-01-28
1273,7657,visit,2023-04-27
1274,1204,signup,2023-06-27
1275,16,signup,2023-02-09
1276,1497,visit,2023-05-28
1277,3633,visit,2023-05-29
1278,9525,visit,2023-04-27
1279,4252,signup,2023-04-14
1280,6754,visit,2023-01-02
1281,7941,signup,2023-01-16
1282,2775,add_to_cart,2023-06-22
1283,373,visit,2023-03-02
1284,1638,signup,2023-03-10
1285,1007,visit,2023-03-20
1286,5499,purchase,2023-06-03
1287,5477,add_to_cart,2023-04-21
1288,5803,signup,2023-05-19
1289,8081,add_to_cart,2023-06-24
1290,6558,signup,2023-01-18
1291,3963,visit,2023-06-17
1292,9045,add_to_cart,2023-04-14
1293,3468,signup,2023-05-22
1294,6993,add_to_cart,2023-05-18
1295,4623,add_to_cart,2023-02-27
1296,5944,visit,2023-04-23
1297,1114,purchase,2023-01-21
1298,9878,visit,2023-01-04
1299,3000,visit,2023-04-29
1300,54,add_to_cart,2023-03-04
1301,5965,add_to_cart,2023-03-02
1302,6677,purchase,2023-05-25
1303,9312,visit,2023-02-08
1304,1327,visit,2023-02-02
1305,7446,visit,2023-05-08
1306,4947,visit,2023-01-12
1307,5203,signup,2023-03-13
1308,1951,visit,2023-02-02
1309,3939,purchase,2023-05-03
1310,5102,visit,2023-06-12
1311,8197,purchase,2023-01-16
1312,1357,visit,2023-02-12
1313,1723,signup,2023-01-24
1314,4856,visit,2023-06-14
1315,6796,signup,2023-02-15
1316,5501,visit,2023-03-24
1317,2351,signup,2023-01-07
1318,3886,add_to_cart,2023-06-03
1319,4749,add_to_cart,2023-01-20
1320,2022,visit,2023-03-01
1321,5942,visit,2023-01-14
1322,2497,signup,2023-06-19
1323,933,signup,2023-01-12
1324,3390,visit,2023-06-06
1325,9332,add_to_cart,2023-04-02
1326,2260,visit,2023-06-08
1327,4771,visit,2023-02-19
1328,8217,visit,2023-03-09
1329,7586,signup,2023-03-01
1330,1156,visit,2023-03-14
1331,955,add_to_cart,2023-05-14
1332,5183,visit,2023-06-21
1333,3825,purchase,2023-06-18
1334,2328,visit,2023-03-29
1335,4461,visit,2023-02-09
1336,1825,visit,2023-01-09
1337,9774,purchase,2023-01-15
1338,4119,signup,2023-03-25
1339,1487,purchase,2023-05-05
1340,5015,add_to_cart,2023-06-02
1341,3945,signup,2023-03-30
1342,1930,signup,2023-05-08
1343,5005,purchase,2023-01-17
1344,9909,visit,2023-05-23
1345,7345,signup,2023-05-31
1346,9458,signup,2023-04-30
1347,2301,add_to_cart,2023-01-28
1348,9575,signup,2023-02-04
1349,4409,purchase,2023-01-10
1350,8464,purchase,2023-01-06
1351,3696,signup,2023-04-24
1352,7499,visit,2023-05-06
1353,9343,signup,2023-03-19
1354,6845,purchase,2023-03-28
1355,6190,signup,2023-01-07
1356,413,visit,2023-02-17
1357,5486,add_to_cart,2023-01-20
1358,5880,signup,2023-02-13
1359,5482,purchase,2023-02-13
1360,8995,signup,2023-02-14
1361,4842,add_to_cart,2023-04-29
1362,9600,signup,2023-04-12
1363,3282,visit,2023-04-03
1364,7912,visit,2023-01-17
1365,2618,visit,2023-04-03
1366,4964,visit,2023-06-12
1367,3766,purchase,2023-01-03
1368,8415,add_to_cart,2023-03-23
1369,3463,visit,2023-03-07
1370,6680,visit,2023-04-14
1371,1460,visit,2023-06-26
1372,8259,add_to_cart,2023-05-14
1373,7408,signup,2023-04-19
1374,2070,signup,2023-02-23
1375,6101,purchase,2023-05-14
1376,8404,purchase,2023-04-21
1377,3251,visit,2023-01-08
1378,1106,visit,2023-05-08
1379,8414,visit,2023-03-14
1380,8109,purchase,2023-05-04
1381,7731,add_to_cart,2023-04-11
1382,4349,signup,2023-06-11
1383,3035,visit,2023-02-26
1384,8942,visit,2023-02-28
1385,4491,visit,2023-05-02
1386,5636,visit,2023-01-28
1387,971,add_to_cart,2023-05-11
1388,1697,visit,2023-03-14
1389,2235,signup,2023-04-07
1390,4825,signup,2023-02-22
1391,8287,add_to_cart,2023-02-28
1392,7362,add_to_cart,2023-03-01
1393,333,visit,2023-02-02
1394,5558,visit,2023-04-11
1395,5892,signup,2023-03-14
1396,5957,purchase,2023-06-16
1397,2757,add_to_cart,2023-05-09
1398,4331,visit,2023-03-27
1399,1540,visit,2023-05-17
1400,2321,add_to_cart,2023-02-04
1401,6861,visit,2023-05-28
1402,7627,visit,2023-04-19
1403,2762,purchase,2023-02-19
1404,732,visit,2023-04-16
1405,4589,add_to_cart,2023-05-28
1406,4501,visit,2023-05-11
1407,5085,add_to_cart,2023-06-17
1408,3827,visit,2023-05-14
1409,1592,visit,2023-03-05
1410,5940,visit,2023-04-20
1411,1798,visit,2023-05-06
1412,7537,purchase,2023-03-06
1413,7918,visit,2023-01-12
1414,2987,signup,2023-01-11
1415,2656,visit,2023-01-26
1416,7265,signup,2023-04-18
1417,4322,visit,2023-02-17
1418,2707,signup,2023-03-27
1419,9630,signup,2023-01-10
1420,4008,visit,2023-01-17
1421,107,visit,2023-02-09
1422,9183,add_to_cart,2023-05-27
1423,6203,add_to_cart,2023-04-20
1424,846,signup,2023-01-21
1425,91,visit,2023-05-17
1426,6495,add_to_cart,2023-02-17
1427,5647,purchase,2023-04-15
1428,8924,signup,2023-06-24
1429,6704,add_to_cart,2023-06-08
1430,37,signup,2023-02-09
1431,1647,signup,2023-03-11
1432,5756,signup,2023-03-30
1433,5607,signup,2023-02-04
1434,214,signup,2023-02-15
1435,5972,purchase,2023-02-04
1436,8290,purchase,2023-01-09
1437,7682,visit,2023-06-06
1438,7600,visit,2023-05-23
1439,7355,visit,2023-06-16
1440,7440,signup,2023-04-25
1441,6083,add_to_cart,2023-05-06
1442,2237,signup,2023-01-17
1443,8462,signup,2023-05-04
1444,9969,add_to_cart,2023-06-29
1445,9338,visit,2023-05-18
1446,4648,add_to_cart,2023-03-09
1447,1138,visit,2023-06-20
1448,4846,add_to_cart,2023-01-16
1449,7233,add_to_cart,2023-04-17
1450,1896,add_to_cart,2023-02-02
1451,8156,visit,2023-02-05
1452,5549,visit,2023-03-04
1453,7940,visit,2023-05-29
1454,8433,signup,2023-02-16
1455,1535,signup,2023-03-29
1456,6569,visit,2023-02-03
1457,1968,signup,2023-02-22
1458,1964,visit,2023-04-04
1459,2552,signup,2023-01-20
1460,3294,add_to_cart,2023-04-28
1461,89,visit,2023-03-01
1462,8145,signup,2023-06-16
1463,9316,visit,2023-04-02
1464,4492,add_to_cart,2023-02-22
1465,1406,signup,2023-02-19
1466,6637,visit,2023-02-15
1467,6306,purchase,2023-05-21
1468,7671,visit,2023-04-05
1469,9413,signup,2023-03-06
1470,8185,add_to_cart,2023-01-15
1471,6363,purchase,2023-06-21
1472,355,visit,2023-04-25
1473,5274,visit,2023-06-18
1474,8663,visit,2023-01-06
1475,8220,signup,2023-05-27
1476,6546,signup,2023-05-12
1477,4616,add_to_cart,2023-04-26
1478,684,visit,2023-01-16
1479,9862,purchase,2023-06-12
1480,9844,visit,2023-01-10
1481,317,signup,2023-04-02
1482,623,signup,2023-02-18
1483,2577,visit,2023-04-02
1484,5847,signup,2023-05-13
1485,2404,visit,2023-06-12
1486,4830,visit,2023-06-03
1487,1175,add_to_cart,2023-06-18
1488,2234,visit,2023-06-19
1489,8923,visit,2023-01-08
1490,3016,add_to_cart,2023-06-23
1491,3620,add_to_cart,2023-01-03
1492,4180,signup,2023-03-09
1493,1433,add_to_cart,2023-02-15
1494,6886,visit,2023-04-28
1495,2814,visit,2023-06-11
1496,44,visit,2023-02-07
1497,5710,add_to_cart,2023-03-11
1498,3954,purchase,2023-04-11
1499,9574,signup,2023-01-09
1500,6974,visit,2023-06-22
1501,8831,purchase,2023-04-21
1502,6996,visit,2023-02-16
1503,9464,add_to_cart,2023-03-07
1504,431,visit,2023-05-16
1505,8640,visit,2023-05-14
1506,4613,signup,2023-04-21
1507,2826,signup,2023-04-02
1508,4853,visit,2023-06-22
1509,9779,add_to_cart,2023-06-11
1510,3172,signup,2023-03-23
1511,9035,signup,2023-01-15
1512,1042,add_to_cart,2023-04-13
1513,4058,visit,2023-06-14
1514,6774,add_to_cart,2023-04-26
1515,3855,visit,2023-04-30
1516,5120,visit,2023-05-18
1517,8606,visit,2023-01-06
1518,4646,signup,2023-03-29
1519,470,signup,2023-05-11
1520,3887,signup,2023-03-29
1521,8808,visit,2023-04-18
1522,4823,purchase,2023-06-07
1523,2587,visit,2023-03-04
1524,7829,signup,2023-02-07
1525,548,add_to_cart,2023-04-16
1526,2152,add_to_cart,2023-02-21
1527,9951,signup,2023-05-07
1528,2927,signup,2023-02-04
1529,4328,visit,2023-04-25
1530,6075,signup,2023-04-21
1531,6325,visit,2023-01-08
1532,6339,signup,2023-05-31
1533,5405,add_to_cart,2023-01-14
1534,9940,add_to_cart,2023-01-30
1535,6089,signup,2023-05-04
1536,3902,visit,2023-05-14
1537,7434,visit,2023-03-01
1538,3332,add_to_cart,2023-05-15
1539,2381,visit,2023-02-09
1540,3868,signup,2023-01-07
1541,1546,visit,2023-06-11
1542,4674,visit,2023-06-01
1543,5920,purchase,2023-05-09
1544,7722,add_to_cart,2023-05-22
1545,3395,purchase,2023-01-02
1546,3922,signup,2023-03-06
1547,9691,visit,2023-06-15
1548,5565,add_to_cart,2023-03-25
1549,2669,visit,2023-01-01
1550,256,visit,2023-03-26
1551,6558,add_to_cart,2023-05-28
1552,2577,visit,2023-03-05
1553,3070,purchase,2023-01-06
1554,1177,add_to_cart,2023-04-20
1555,6908,signup,2023-02-14
1556,1546,visit,2023-02-06
1557,5825,visit,2023-01-11
1558,4731,signup,2023-04-07
1559,7976,visit,2023-04-28
1560,476,signup,2023-03-05
1561,2153,visit,2023-02-08
1562,5669,visit,2023-06-21
1563,6545,signup,2023-03-17
1564,7626,signup,2023-04-24
1565,1875,visit,2023-03-05
1566,526,visit,2023-06-04
1567,7902,visit,2023-05-26
1568,8600,visit,2023-05-11
1569,162,visit,2023-06-26
1570,2167,visit,2023-01-17
1571,8503,visit,2023-01-20
1572,8541,visit,2023-03-08
1573,5043,visit,2023-02-08
1574,5338,visit,2023-03-09
1575,2466,visit,2023-06-04
1576,9332,add_to_cart,2023-06-23
1577,2367,signup,2023-05-28
1578,6150,purchase,2023-06-18
1579,2692,signup,2023-04-25
1580,7374,visit,2023-03-04
1581,3444,signup,2023-06-04
1582,501,visit,2023-01-31
1583,5910,add_to_cart,2023-01-24
1584,3772,visit,2023-04-04
1585,1474,signup,2023-03-15
1586,4540,visit,2023-04-13
1587,1233,add_to_cart,2023-02-01
1588,514,signup,2023-01-06
1589,9642,signup,2023-03-28
1590,5231,purchase,2023-05-19
1591,3912,visit,2023-03-28
1592,8010,add_to_cart,2023-01-10
1593,966,signup,2023-01-03
1594,4344,signup,2023-06-24
1595,630,add_to_cart,2023-01-25
1596,6900,add_to_cart,2023-06-10
1597,403,visit,2023-04-28
1598,1670,signup,2023-03-12
1599,7325,signup,2023-02-10
1600,7967,visit,2023-06-18
1601,5512,visit,2023-05-16
1602,2955,visit,2023-01-18
1603,1906,visit,2023-05-08
1604,7724,visit,2023-04-22
1605,1346,signup,2023-02-11
1606,5095,visit,2023-01-26
